gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Mouse_Symbol
ENSMUSG00000026398,215.30338874294057,-1.0858332681502694,0.733869461569557,-1.4796000174580812,0.13898002184888517,0.2977608601691035,Nr5a2
ENSMUSG00000026887,1584.442061595276,-0.5050193714953847,0.34132106304737564,-1.4796021288181902,0.13897945805620265,0.2977608601691035,Mrrf
ENSMUSG00000027742,3441.454087406502,0.6494658390384659,0.43897664149055077,1.4794997675347743,0.13900679343235867,0.2977781181511817,Cog6
ENSMUSG00000001018,2717.019563056469,-0.2275145955520489,0.1537927466693019,-1.4793584254091638,0.13904454536977776,0.29781889025756114,Snapin
ENSMUSG00000089669,477.705530889669,-0.7863361922994917,0.5315848115699274,-1.479229983974162,0.13907885842902762,0.29785228666116964,Tnfsf13
ENSMUSG00000020010,1762.4677053994346,-1.3551414440712999,0.9164060224750781,-1.478756589149493,0.13920538190254533,0.2980831259851274,Vnn3
ENSMUSG00000028648,641.074404661187,-0.3174673950899873,0.21473380347992205,-1.4784230053451786,0.13929459152240048,0.29823401306976066,Ndufs5
ENSMUSG00000042029,647.6026142626143,-0.6830542849374099,0.462060101751997,-1.4782801682020748,0.1393328036164308,0.29827568696682105,Ncapg2
ENSMUSG00000073460,132.9683901777399,-0.6252589997698658,0.42298903222822387,-1.4781919911164674,0.13935639696478777,0.29828605888736354,Pnldc1
ENSMUSG00000066233,223.24816253302689,0.8274130052872642,0.5598941913680764,1.477802445611228,0.13946066360376808,0.29837751663286016,Tmem42
ENSMUSG00000028923,4444.638961913915,-0.4854615617922202,0.328491758541769,-1.4778500500203324,0.13944791847905172,0.29837751663286016,Necap2
ENSMUSG00000045838,3018.019522044915,-0.7367672946875393,0.4985729952666222,-1.4777521078804876,0.13947414149582535,0.29837751663286016,Ccdc9b
ENSMUSG00000085261,48.4015056114348,2.6892598912321866,1.8196661851688363,1.477886391004549,0.13943818951369671,0.29837751663286016,Gm13814
ENSMUSG00000000049,24.399811296020015,2.81461342516757,1.9052814112424707,1.4772691364957509,0.13960350770930238,0.29861411772721175,Apoh
ENSMUSG00000090246,115.8328300316616,-1.127603890733923,0.7634317682589704,-1.4770198695103536,0.13967031119508705,0.29871685053284514,Gm17017
ENSMUSG00000034781,8440.139196080932,0.6041624436853262,0.40916628607692995,1.4765694639165206,0.13979108216121253,0.2988182746801433,Gna11
ENSMUSG00000035623,2774.62510019876,0.2354671108137012,0.15945735530903996,1.4766776380891855,0.13976206919820972,0.2988182746801433,Rsf1
ENSMUSG00000062931,542.1474700559421,0.27597746079818364,0.18690532823402475,1.476562832134092,0.13979286099587093,0.2988182746801433,Zfp938
ENSMUSG00000032946,4129.4512679818135,-1.1315910027682126,0.7663450376282902,-1.476607725249057,0.1397808197122614,0.2988182746801433,Rasgrp2
ENSMUSG00000040423,3625.8938976086342,-0.4472651070685305,0.30292463503810096,-1.476489711747197,0.13981247514009615,0.2988200536645526,Rc3h1
ENSMUSG00000109231,83.60017467328775,1.1458003329918474,0.776127676045648,1.476303923124701,0.13986232144937158,0.29884629791290646,Gm45737
ENSMUSG00000104802,482.39229641890716,0.583239107017342,0.39505725497021205,1.4763407067700078,0.13985245146584907,0.29884629791290646,Gm5869
ENSMUSG00000029033,1842.064263711285,-0.5248769352013238,0.3555891339661039,-1.4760769806069411,0.13992322772908017,0.2989362902067498,Acap3
ENSMUSG00000008200,6078.453945203669,0.25559561323426383,0.17331765850115943,1.4747234381345742,0.1402869120846829,0.29967303588443944,Fnbp4
ENSMUSG00000038508,116.33767843666074,-1.0491750445696995,0.7114793688549466,-1.4746387463887247,0.14030969212279526,0.2996814608234223,Gdf15
ENSMUSG00000091649,380.7211220343886,-1.1274512242025108,0.7646793769140834,-1.4744103976655134,0.14037112660281648,0.29977243278534366,Phf11b
ENSMUSG00000024359,25034.103993388053,-0.3987916300068515,0.2705423528386827,-1.474045101709604,0.14046944810936432,0.2998990433710111,Hspa9
ENSMUSG00000015112,980.8942963155996,1.139747750833283,0.7731743842576104,1.4741147327684043,0.1404507024249506,0.2998990433710111,Slc25a13
ENSMUSG00000001870,2919.123779122312,-0.7761876359877219,0.5265930398454206,-1.473980051493975,0.14048696230321467,0.2998990433710111,Ltbp1
ENSMUSG00000035863,5704.713265357342,-1.0022222336193929,0.6800125743639406,-1.4738289722904545,0.14052764551901947,0.29990541116131453,Palm
ENSMUSG00000021460,2408.8551999547803,-0.342809879797614,0.2325933026504084,-1.4738596334945335,0.1405193882139009,0.29990541116131453,Auh
ENSMUSG00000070867,1447.5955766601635,-1.2584663018389386,0.85392356519106,-1.4737458399539127,0.14055003559317736,0.2999129648990681,Trabd2b
ENSMUSG00000105345,158.1616576199741,1.5310089796817536,1.0390164157048376,1.4735176042845897,0.14061152052637738,0.29996370227603436,BC030343
ENSMUSG00000026669,263.02711119378864,-1.1307444141319134,0.7673585952096426,-1.4735541130193421,0.1406016839647263,0.29996370227603436,Mcm10
ENSMUSG00000076036,68.93827395140703,-1.403455714610241,0.9525295168637365,-1.4733986608952627,0.14064357115746123,0.2999918510678654,Gm22133
ENSMUSG00000103230,33.34025403755914,1.6758293409589404,1.1377332172296342,1.4729545692966262,0.1407632862668489,0.3001667182020595,Gm17970
ENSMUSG00000035805,45.241322427742226,3.5494863742012037,2.4097080228724392,1.4729943796137246,0.1407525512838404,0.3001667182020595,Mlc1
ENSMUSG00000060733,2318.553231022162,-0.2584836309310218,0.17555263650903338,-1.4723995951933255,0.14091300242462948,0.3004457073942448,Ipmk
ENSMUSG00000003131,6230.713890004713,-0.24801614847543144,0.16847921037186664,-1.4720875526898018,0.1409972363276882,0.3005850234454669,Pafah1b2
ENSMUSG00000027981,2167.213458982853,0.33282324876003705,0.22613655322389378,1.4717799666403983,0.1410803051159749,0.30068153441328344,Rnpc3
ENSMUSG00000005611,1730.5030625049865,0.8021201457603468,0.5449749452424936,1.4718477477958793,0.14106199644363435,0.30068153441328344,Mrvi1
ENSMUSG00000106870,231.7708212248474,0.7563291036741573,0.5139369662399491,1.4716378726511745,0.14111869268987376,0.3007230646525438,Gm43681
ENSMUSG00000051238,541.0694156989366,0.64216916251152,0.43647547385306074,1.4712605884648309,0.14122065731581307,0.3009000479301709,Swsap1
ENSMUSG00000017781,8659.856092173068,-0.48217880677044006,0.32780788704211716,-1.4709188699553442,0.14131305884090195,0.30101630287304193,Pitpna
ENSMUSG00000091811,309.78303476833884,0.3881367013607515,0.26386722511142835,1.4709545726902817,0.14130340256049442,0.30101630287304193,Inafm1
ENSMUSG00000109904,131.32915805814903,0.8532226130628168,0.5802372662930965,1.4704719304116993,0.14143398251008307,0.30123355578787436,Gm45819
ENSMUSG00000017485,7466.555446059647,-0.18787398664722924,0.12778796172466245,-1.470200980684165,0.14150732919448,0.30128801606949446,Top2b
ENSMUSG00000038473,357.7622268094394,-0.6709609100891828,0.45638395481735333,-1.470167614366951,0.14151636355042943,0.30128801606949446,Nos1ap
ENSMUSG00000034463,1733.4108488727443,-0.8099019283864679,0.5508703045768172,-1.4702225218123544,0.14150149689469135,0.30128801606949446,Scara3
ENSMUSG00000024423,6665.989067227278,-0.46398086832272856,0.31565190785029096,-1.4699130807813392,0.1415852963515375,0.30131381286155184,Impact
ENSMUSG00000058163,822.6736136149043,-1.4541455863584707,0.9892570662782517,-1.4699370223648809,0.14157881139145112,0.30131381286155184,Gm5431
ENSMUSG00000026975,619.8618203198725,0.4703428385606011,0.31995987404559306,1.4700056998196562,0.14156021027277993,0.30131381286155184,Dph7
ENSMUSG00000024764,2743.455803499699,0.42298013159277237,0.28784081629833397,1.4694932325177001,0.14169905605285402,0.30140938533012274,Naa40
ENSMUSG00000036446,4545.515883946918,-1.2310235702910077,0.8378093459247499,-1.4693361637452722,0.1417416325598157,0.30140938533012274,Lum
ENSMUSG00000027784,1144.9415649450482,-0.7258378702523502,0.4939119087451106,-1.4695694867866163,0.14167838941217645,0.30140938533012274,Ppm1l
ENSMUSG00000108575,142.26614725258176,-1.666213979503104,1.1337992458668287,-1.4695846602272398,0.14167427734102245,0.30140938533012274,Gm35665
ENSMUSG00000046031,58.264926293689825,-1.4465692118719145,0.9845108179594558,-1.469327899179557,0.14174387310119285,0.30140938533012274,Calhm6
ENSMUSG00000052911,18792.582101299005,-0.31288744334157026,0.21292942122007957,-1.4694420411643165,0.14171293137279498,0.30140938533012274,Lamb2
ENSMUSG00000027314,2913.8137299365444,-1.1351408688584936,0.7726174494683634,-1.4692146412685632,0.14177458030354537,0.30143439431102587,Dll4
ENSMUSG00000046618,625.9312673426497,0.6674997053206018,0.4543963920641392,1.4689810856297085,0.14183791952278588,0.30152876798604,Olfml2a
ENSMUSG00000037005,154.21057554636488,-1.3589610712143674,0.9252549588794188,-1.468742272789559,0.14190270694502843,0.3015310690987209,Xpnpep2
ENSMUSG00000032381,1874.6589753504766,-0.3690975131641173,0.25130676141653435,-1.4687130226168006,0.1419106437728423,0.3015310690987209,Ciao2a
ENSMUSG00000028629,514.5596876225226,0.5299391153582912,0.3607796277444613,1.4688720609625023,0.14186749395378215,0.3015310690987209,Exo5
ENSMUSG00000027244,5985.936056733633,0.7166322495580284,0.4879372159056244,1.4686976647762766,0.14191481115092536,0.3015310690987209,Atg13
ENSMUSG00000075467,870.1902308410905,0.49225546942751947,0.3351931238576541,1.468572695532277,0.14194872527818633,0.3015628547437501,Dnlz
ENSMUSG00000019132,20127.737678905443,-0.4753134356273534,0.32369131904990095,-1.4684157641993423,0.14199132208686405,0.30161307535407306,BC005537
ENSMUSG00000018752,805.5713693537044,-0.9293065508364825,0.6329301326034974,-1.4682608758313798,0.142033373987644,0.3016621252360721,Tnfsfm13
ENSMUSG00000026027,2273.4589314853188,-0.5009366486705871,0.3412308034329943,-1.4680288052275838,0.1420963986216313,0.3017556996890221,Stradb
ENSMUSG00000029544,368.89551810728386,1.3617668281920765,0.9276608868775859,1.4679575774458358,0.14211574663175297,0.30175650993076064,Cabp1
ENSMUSG00000067194,3908.515795297857,0.6878016002017779,0.46862937579738195,1.4676877629181275,0.1421890562445752,0.30178976612730746,Eif1ax
ENSMUSG00000036977,609.2697173358698,-0.42151895919001936,0.2871788498317728,-1.4677924904182256,0.14216059794486607,0.30178976612730746,Anapc10
ENSMUSG00000085498,61.609375390967976,0.9505790707481055,0.647696005289129,1.4676315169240095,0.14220434214803263,0.30178976612730746,Gm14023
ENSMUSG00000030342,11173.463354682754,0.8105893926205471,0.5523153190676235,1.4676206953464952,0.1422072832593604,0.30178976612730746,Cd9
ENSMUSG00000061028,2544.1724304525583,0.3098039212841389,0.21112222823198784,1.4674149845733744,0.14226320065435577,0.3018279133765569,Clasrp
ENSMUSG00000015357,4647.833752525526,-0.46702086074389554,0.3182588670058661,-1.4674245061498554,0.1422606120762665,0.3018279133765569,Clpx
ENSMUSG00000028869,3749.592225930354,0.20309437368677857,0.13841421680179175,1.4672941723725414,0.14229604833701187,0.3018573505389145,Gnl2
ENSMUSG00000026657,3085.7615605712067,-0.7016948310485193,0.47837786265972543,-1.4668212846371642,0.14242467800476266,0.3020899382823322,Frmd4a
ENSMUSG00000002006,255.78736251783474,0.4297573864775252,0.29300564307134047,1.4667205108158572,0.14245210091563654,0.30210782798824015,Pdzd4
ENSMUSG00000056753,55.14860714882618,3.203870227744866,2.184867124872173,1.4663913385269642,0.14254170463237706,0.30225756640025575,C330011M18Rik
ENSMUSG00000051331,1195.872054341581,0.6034721783487342,0.4115776816572729,1.4662412595327627,0.14258257186924747,0.30226365335639266,Cacna1c
ENSMUSG00000025224,10148.721603177608,0.6174403940908665,0.42110301926648946,1.466245469259216,0.14258142541775223,0.30226365335639266,Gbf1
ENSMUSG00000094686,1157.4969098603722,0.9616213854914598,0.6559720763380127,1.4659486587596002,0.14266227433855208,0.3023923241042318,Ccl21a
ENSMUSG00000087397,59.5393601929049,-1.0918145447540946,0.7448646318178923,-1.465789216074668,0.1427057198391703,0.30244411917426395,Rapgef3os2
ENSMUSG00000043019,7463.298961925581,1.0586151124429175,0.7223711739120346,1.4654725308457952,0.14279204145460245,0.3024553066039472,Edem3
ENSMUSG00000039043,1408.8066766973864,0.3296733505727525,0.2249478186433829,1.4655547787080097,0.14276961859605272,0.3024553066039472,Arpin
ENSMUSG00000105742,148.89540949830834,1.2043492744878437,0.8218842578058623,1.4653514324547674,0.14282506087463578,0.3024553066039472,Gm42748
ENSMUSG00000044317,1570.8820101866957,-1.05850446229334,0.7223423636031653,-1.465377798158399,0.1428178713433475,0.3024553066039472,Gpr4
ENSMUSG00000003420,15344.152251375446,-1.000521773451564,0.6826468595688544,-1.4656505914104294,0.14274350102516623,0.3024553066039472,Fcgrt
ENSMUSG00000086350,106.77942065734926,0.8686741987531693,0.5927521968538696,1.4654930059539237,0.14278645916683877,0.3024553066039472,B230369F24Rik
ENSMUSG00000033751,798.032196273206,0.36721521984644073,0.25062277054746407,1.4652109185621496,0.14286338158729,0.3024667483501977,Gadd45gip1
ENSMUSG00000028273,6374.587621911851,-0.4520860287496628,0.30855066498699096,-1.4651922035842107,0.14286848610004624,0.3024667483501977,Pdlim5
ENSMUSG00000092985,2.5971091407137217,3.896284818907503,2.6593868994064565,1.4651064197455088,0.14289188544488446,0.30247603744386803,Mir378b
ENSMUSG00000040234,3282.9003249878933,0.8778880185459631,0.5992500532065509,1.464977789903292,0.1429269774490559,0.3025100719987334,Tm7sf3
ENSMUSG00000071532,1975.2929468978018,0.6870347056278925,0.46913303065277995,1.4644773672659779,0.14306356259986447,0.30273741593210857,Gm10335
ENSMUSG00000030534,1336.854019810186,0.500338188448671,0.3416572467414093,1.4644448294912438,0.14307244691348361,0.30273741593210857,Vps33b
ENSMUSG00000112110,48.31626094358714,1.0606472358531025,0.724627618557297,1.4637135111753075,0.14327224226135593,0.30311986361411875,Gm15608
ENSMUSG00000072623,1464.2382501080344,1.0374376181558722,0.7088335477572949,1.4635842525205813,0.14330757783101794,0.3031543097050253,Zfp9
ENSMUSG00000055305,300.1013163427214,0.7057542123727177,0.48226811829082283,1.4634063202725038,0.14335623028608696,0.303216913567089,Zfp93
ENSMUSG00000020523,4333.365236846275,0.9003941824313364,0.6155451611359223,1.462758931886908,0.14353335422071006,0.30355119841173694,Fam114a2
ENSMUSG00000051323,1140.0778383869176,-1.0815856496683007,0.7394971110805815,-1.4625961798388183,0.14357790919026187,0.3035657296249537,Pcdh19
ENSMUSG00000025171,1360.1273797807937,-0.7365030156498406,0.5035592886648357,-1.4625944396788795,0.14357838563342404,0.3035657296249537,Ubtd1
ENSMUSG00000090213,5194.0669822333475,-0.5081555738074922,0.34750599602696985,-1.4622929665019488,0.1436609451054038,0.3036119024623628,Tmem189
ENSMUSG00000019987,631.9274719952538,-1.7424580419024285,1.1915767616064317,-1.4623128765563729,0.14365549154553825,0.3036119024623628,Arg1
ENSMUSG00000112964,567.8572133202141,0.3046882394844263,0.208355153800681,1.4623503855148239,0.14364521790396836,0.3036119024623628,E430024I08Rik
ENSMUSG00000022018,6133.6540707208105,-1.260992308893396,0.8623726473334876,-1.4622359751233605,0.14367655648266056,0.3036119024623628,Rgcc
ENSMUSG00000076536,6.0519093456427555,6.153047074687543,4.208970362913207,1.4618889049218105,0.14377165586105842,0.30373217962414545,Igkv4-86
ENSMUSG00000112233,6.0519093456427555,6.153047074687543,4.208970362913207,1.4618889049218105,0.14377165586105842,0.30373217962414545,Gm48698
ENSMUSG00000042625,9080.48200770666,0.2865402565044987,0.19603831997495874,1.4616543160597397,0.1438359619928019,0.30382768923333486,Safb2
ENSMUSG00000024889,1067.6910147443248,-0.5255495918966644,0.3596192547333182,-1.4614055976685527,0.1439041654353103,0.30393140476248326,Rce1
ENSMUSG00000023953,1089.9388379412883,-0.33675748946260975,0.23053864668642246,-1.4607420243976084,0.14408625152694074,0.3042755855845006,Polh
ENSMUSG00000024525,834.3928114390792,1.1765997648038062,0.8056900021760085,1.4603628711117727,0.1441903713623403,0.30430579833253113,Impa2
ENSMUSG00000024212,2770.5488806510634,0.3096796688172849,0.21206978962680587,1.4602724384376014,0.14421521372737728,0.30430579833253113,Mllt1
ENSMUSG00000028975,3189.1541105890888,-0.4737760178895482,0.3244436649686071,-1.4602720565845857,0.14421531863150752,0.30430579833253113,Pex14
ENSMUSG00000099092,4.479236738111106,-2.431215833781566,1.6645405584513553,-1.460592727186837,0.1441272433692724,0.30430579833253113,Mir7062
ENSMUSG00000025188,3375.9959624022413,0.9982486867214752,0.6835629707715858,1.4603609753680504,0.14419089210015487,0.30430579833253113,Hps1
ENSMUSG00000028274,1276.593526712072,-0.3050953189861255,0.20892382360620154,-1.460318472637169,0.1442025674634752,0.30430579833253113,Rngtt
ENSMUSG00000089999,54.26335797223205,0.840593060172185,0.5757981345670796,1.4598745805319333,0.14432454650629986,0.3044958937694246,Gm6485
ENSMUSG00000094652,18.27504215236051,3.0001102519145015,2.055407421302785,1.4596182833731977,0.14439501152339598,0.30460416777210686,Ighv1-42
ENSMUSG00000078572,175.41599143693634,-0.6254900415010322,0.42857180152104085,-1.4594754934438297,0.14443428088505866,0.3046062312939135,Ndufaf8
ENSMUSG00000003534,3971.358206489885,0.7060799758450829,0.4837679092821482,1.4595428144310323,0.14441576558915825,0.3046062312939135,Ddr1
ENSMUSG00000055128,1406.717177258189,-0.34410328714377547,0.2359008019830811,-1.4586779029621726,0.14465378073667456,0.30502871458190756,Cgrrf1
ENSMUSG00000031822,4500.4429498558675,0.5588716287416148,0.38322914674985,1.4583223470380091,0.14475171337655124,0.30512865013154256,Gse1
ENSMUSG00000004980,33660.874795725234,0.32858692601429856,0.2253223695462936,1.4582969577141285,0.14475870843449926,0.30512865013154256,Hnrnpa2b1
ENSMUSG00000030669,154.84959201781868,-1.668609893184626,1.14412547619267,-1.4584151195874893,0.1447261556479645,0.30512865013154256,Calca
ENSMUSG00000028028,1295.2059356559323,-0.7326687555799244,0.5024957312067015,-1.4580596611646464,0.14482409895369525,0.30522604508587775,Alpk1
ENSMUSG00000029470,6442.119296829073,-0.8818712247191698,0.6050781138009869,-1.4574502111461622,0.1449921454793115,0.3055337284521931,P2rx4
ENSMUSG00000022216,4007.7419041307253,-0.45439318953323865,0.3117853811877963,-1.4573909392485147,0.14500849676571403,0.3055337284521931,Psme1
ENSMUSG00000028906,11213.794086393342,0.6010089205397068,0.41241184451653573,1.4573027630771869,0.14503282446247243,0.30554452293404877,Epb41
ENSMUSG00000027694,652.8840082393059,0.7019548050674658,0.4819741257927866,1.4564159516091006,0.14527766851809926,0.3060137586533467,Gm8325
ENSMUSG00000095332,265.6170712158567,0.5126189740426113,0.3520040516542717,1.4562871411096456,0.14531325874456533,0.3060137586533467,Gm9821
ENSMUSG00000022174,2626.8812309105065,0.5589475120067194,0.3838149567957899,1.4562942431243227,0.1453112962903149,0.3060137586533467,Dad1
ENSMUSG00000040054,13438.419620470237,0.2913789282107456,0.20010287087188938,1.4561456661823375,0.14535235583498407,0.3060555824953145,Baz2a
ENSMUSG00000116995,865.3856006535589,0.2802427539632615,0.19247871537847167,1.4559674996386953,0.14540160424158488,0.3061187671673436,Gm21926
ENSMUSG00000027513,161222.5167012025,-1.3703212483787064,0.9415179754279531,-1.4554382222557645,0.1455479813020638,0.3063458635422457,Pck1
ENSMUSG00000040177,935.2679458158482,-0.4322052899112437,0.2969522820846379,-1.4554705115485715,0.14553904813824137,0.3063458635422457,2310057M21Rik
ENSMUSG00000024856,2121.1651938098526,-0.4055299693400107,0.2786495605627648,-1.4553404230065763,0.14557504102834906,0.30636228872500443,Cdk2ap2
ENSMUSG00000074182,589.3128186095752,0.2819758224408903,0.19381503711678943,1.454870719194903,0.14570505538163137,0.3065953486472365,Znhit6
ENSMUSG00000026755,2219.3700415941917,0.5030932068081996,0.3458383188457685,1.4547063740283828,0.14575056722932536,0.30661001251071884,Arpc5l
ENSMUSG00000029474,1827.3506663979124,0.6204898714219373,0.42653573053101446,1.4547195627654927,0.14574691449158142,0.30661001251071884,Rnf34
ENSMUSG00000030424,259.61997472865056,0.3518560982640382,0.2419255296865874,1.454398379203158,0.1458358890578905,0.3067489416857533,Zfp939
ENSMUSG00000084603,19.98440462195286,1.1033641984014406,0.7587683375906662,1.4541516082563188,0.1459042780130381,0.30685222249668687,Gm22204
ENSMUSG00000038080,2487.451791398118,0.5496434635071463,0.37801969101849486,1.4540074937002543,0.14594422860499592,0.3068956750073335,Kdm1b
ENSMUSG00000039701,1743.241719471994,0.63770535569626,0.43873541484913936,1.4535078184092731,0.14608281050229271,0.30707970529485873,Usp53
ENSMUSG00000053799,3115.902518271272,-0.7526996084720338,0.517859181702688,-1.453483176637335,0.1460896473524064,0.30707970529485873,Exoc6
ENSMUSG00000047409,7119.630628107305,-0.6369242734892807,0.4381976536242083,-1.4535090916655096,0.14608245724449456,0.30707970529485873,Ctdspl
ENSMUSG00000001467,2130.54071875629,1.0195922739741923,0.7019532551109658,1.4525073664812815,0.14636058240046929,0.30760856882317916,Cyp51
ENSMUSG00000041729,3640.5621665972612,-0.7749634237886307,0.5337326689791688,-1.4519692513310947,0.14651015519269825,0.307882257180799,Coro2b
ENSMUSG00000007564,13446.70903226328,-0.18354091993636185,0.12643378027573354,-1.4516762809439534,0.14659163746797368,0.30801280403003983,Ppp2r1a
ENSMUSG00000023150,39549.97615073994,0.4905922596593856,0.3380557510234922,1.4512170201929009,0.14671943894525535,0.30817539245166775,Ivns1abp
ENSMUSG00000085894,399.48328694613974,1.4885569152799438,1.0256868514664836,1.4512781490292754,0.14670242331105615,0.30817539245166775,Gm15832
ENSMUSG00000072680,2025.0095331351677,0.5498388427349737,0.3788884086296547,1.4511894009204565,0.1467271274557752,0.30817539245166775,Tmem254c
ENSMUSG00000027944,2514.967466911314,0.6254911895189097,0.4312834446040832,1.450301877673762,0.14697435569195944,0.3086410795512584,Hax1
ENSMUSG00000024194,1069.6554977976987,0.3907270108066369,0.2694196725923923,1.4502541965366118,0.14698764674795003,0.3086410795512584,Cuta
ENSMUSG00000084111,442.58664488893305,0.4601708136410481,0.3173555414752512,1.4500166327706439,0.14705388104196296,0.30873940978854986,Gm15710
ENSMUSG00000025040,2299.8062541230934,0.3402338836781289,0.23467384841891437,1.4498159295141406,0.1471098561738937,0.308816177823809,Fundc1
ENSMUSG00000021892,7754.533284788634,-1.0288038130889352,0.7096960271388061,-1.449640090612648,0.14715891014978388,0.3088720020404122,Sh3bp5
ENSMUSG00000016458,717.8108148453126,-1.0856521215122985,0.7489417951636415,-1.4495814341287854,0.14717527639650316,0.3088720020404122,Wt1
ENSMUSG00000000275,9336.087245707356,-0.7018239529008965,0.48424264451323257,-1.4493228980408772,0.14724742934487092,0.30898266959600323,Trim25
ENSMUSG00000032097,16418.237509856463,0.2588458948632433,0.1786156487618464,1.449178146805996,0.14728783871764795,0.3090267063164683,Ddx6
ENSMUSG00000052099,67.93808025294733,-2.9146043348922164,2.01143203345385,-1.4490195474750993,0.14733212371699414,0.3090788618588313,Prss51
ENSMUSG00000026869,2804.973033955391,0.2840579570461883,0.19609426607637348,1.4485785980889176,0.1474553015832456,0.30929648624778344,Psmd5
ENSMUSG00000109311,72.39727565428244,3.413109135946282,2.3564801996873572,1.4483928769692662,0.14750720576575943,0.30936457207134627,AI314278
ENSMUSG00000038886,15897.553283431997,-0.7230188107700901,0.4992204356624315,-1.4482957008975272,0.1475343694940266,0.3093807590154163,Man2a2
ENSMUSG00000078532,106.95933238225747,-1.030513940000021,0.7116179650712761,-1.4481280554753897,0.14758124058053804,0.3094382627354191,Nkain1
ENSMUSG00000035105,389.06976443188273,1.100051903413875,0.7597003379386535,1.4480076531211246,0.14761491025211906,0.3094680751233646,Egln3
ENSMUSG00000044703,91.40674442560307,-1.4552463424858055,1.005313911771344,-1.447554167356233,0.14774177705683644,0.30969323754601685,Phf11a
ENSMUSG00000110613,29.58531189954473,-1.4999029917031221,1.0362988746216424,-1.4473652615426644,0.14779464976999354,0.3097632562034774,Lncbate1
ENSMUSG00000037470,12128.223013259107,0.7174165618066185,0.49576189298508594,1.4470990448396577,0.14786918551790557,0.30987865405556875,Uggt1
ENSMUSG00000038349,843.7937293864874,1.2799549990111934,0.8845566378815729,1.4470017455033304,0.14789643469692643,0.3098841876312216,Plcl1
ENSMUSG00000021866,3443.7700335588634,-0.54436882921371,0.3762179975498129,-1.4469505253842443,0.1479107806958829,0.3098841876312216,Anxa11
ENSMUSG00000020048,64873.36173693202,0.8515389850609177,0.5885401711684778,1.446866376801921,0.147934351779451,0.3098927632404299,Hsp90b1
ENSMUSG00000015093,132.52511049916458,1.6056947709529121,1.110024065939905,1.4465405032397216,0.148025660170583,0.3100432139697177,Clic3
ENSMUSG00000021298,328.40196279186034,-0.7630409234267196,0.5275704635002011,-1.446329876703624,0.14808469973863692,0.31012604618161294,Gpr132
ENSMUSG00000117128,14.842586763247297,1.4820128000214974,1.0248364380002224,1.4460969039248541,0.14815002401161817,0.31022201658658133,Gm49915
ENSMUSG00000028909,913.29583287977,0.6936659943333572,0.4797539950496954,1.4458785158454044,0.1482112788035545,0.31026881305046816,Ptpru
ENSMUSG00000087595,62.811895806221116,0.6054510631076356,0.41874279224602473,1.4458781722788767,0.14821137518438454,0.31026881305046816,1810012K08Rik
ENSMUSG00000001995,2619.048871729713,-0.7409797709173593,0.5125319557803916,-1.4457240422972817,0.14825461814718238,0.31031850739661515,Sipa1l2
ENSMUSG00000067736,35831.26603362564,0.3026374958262236,0.20934683126312764,1.445627306609858,0.14828176339392976,0.3103344982369669,Gm10222
ENSMUSG00000069793,808.2987671875403,-1.0702024506733954,0.740386386546,-1.4454647871985205,0.1483273769251922,0.3103891315112203,Slfn9
ENSMUSG00000029314,4456.279061123505,-1.1663502886353956,0.807121891447517,-1.4450732918960076,0.1484373000078502,0.31057830656560975,Gpat3
ENSMUSG00000049396,798.2409731705561,0.4160804431750138,0.28803817132128595,1.4445323037095172,0.14858929970684145,0.31085545803232706,Gemin4
ENSMUSG00000024013,1258.5061697527283,-0.9648330678559109,0.6680056200794877,-1.4443487282952843,0.14864090529718232,0.31092253527191305,Fgd2
ENSMUSG00000018750,10005.771357921476,-0.42305493328190563,0.29294786249824806,-1.4441304663366017,0.1487022795633192,0.3109269777495368,Zbtb4
ENSMUSG00000111118,55.995022528037545,-1.3918980036853452,0.9638318254924564,-1.4441295326331172,0.14870254215803505,0.3109269777495368,Gm6545
ENSMUSG00000087623,178.87473995090954,-0.582352722214991,0.4032790417069812,-1.4440441034327867,0.14872656975985318,0.3109269777495368,Gm12404
ENSMUSG00000029128,1975.3648207308677,-0.2542933457412963,0.1761041915800386,-1.4439937145148594,0.14874074340991356,0.3109269777495368,Rab28
ENSMUSG00000095990,690.2317554937198,0.33533951876233853,0.2322063834282523,1.4441442729155314,0.14869839664316045,0.3109269777495368,Zfp97
ENSMUSG00000115457,68.16839647367608,1.031150630862593,0.7142200065531706,1.4437436943819753,0.14881108559410627,0.3110331544669247,Gm2387
ENSMUSG00000031570,3969.939998932128,1.1049841815815657,0.7654086052978448,1.4436526764048874,0.14883669945023015,0.3110458279591701,Plpp5
ENSMUSG00000090553,177.0271751475898,0.7119613489328828,0.49328583670938403,1.4433038533646971,0.14893489477919658,0.3112101623242734,Snrpe
ENSMUSG00000040044,3040.5758010781574,-0.4132577785545802,0.2863509336923385,-1.4431864189365387,0.14896796424938835,0.311238386238709,Orc3
ENSMUSG00000007039,1248.8234243306467,0.3123218777942954,0.2165173205286623,1.4424798765831326,0.1491670445118277,0.31156779826073305,Ddah2
ENSMUSG00000042821,239.77119916285474,-0.8536189230662459,0.5917970342498756,-1.442418386141862,0.14918438008486892,0.31156779826073305,Snai1
ENSMUSG00000038022,607.2081304611884,0.566546147254284,0.3927583470685975,1.4424802209368026,0.14916694743491862,0.31156779826073305,Mindy4
